organ,source,target,source_type,target_type
ovary,ASCTB-TEMP:dominance-antral-follicle$$6097,UBERON:0000155$$6918,AS,AS
ovary,UBERON:0003982$$6099,ASCTB-TEMP:mural-granulosa-cell$$6100,AS,CT
ovary,UBERON:0003982$$6099,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6477,AS,AS
ovary,UBERON:0003982$$6099,UBERON:0000086$$6479,AS,AS
ovary,UBERON:0003982$$6099,UBERON:0000039$$6923,AS,AS
ovary,UBERON:0003982$$6099,UBERON:0000155$$6925,AS,AS
ovary,UBERON:0003981$$6101,CL:0000654$$6102,AS,CT
ovary,UBERON:0003981$$6101,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6103,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6104,CL:0000654$$6105,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6104,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6106,AS,CT
ovary,UBERON:0000035$$6107,CL:0000654$$6108,AS,CT
ovary,UBERON:0000035$$6107,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6109,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6110,CL:0000654$$6111,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6110,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6112,AS,CT
ovary,UBERON:0000036$$6113,CL:0000654$$6114,AS,CT
ovary,UBERON:0000036$$6113,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6115,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6116,CL:0000654$$6117,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6116,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6118,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6119,ASCTB-TEMP:mural-granulosa-cell$$6120,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6119,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6502,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6119,UBERON:0000086$$6504,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6119,UBERON:0000039$$6930,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6119,UBERON:0000155$$6932,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6121,ASCTB-TEMP:mural-granulosa-cell$$6122,AS,CT
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6121,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6505,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6121,UBERON:0000086$$6507,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6121,UBERON:0000039$$6937,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6121,UBERON:0000155$$6939,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6123,ASCTB-TEMP:mural-granulosa-cell$$6124,AS,CT
ovary,ASCTB-TEMP:selection-antral-follicle$$6123,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6508,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6123,UBERON:0000086$$6510,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6123,UBERON:0000039$$6944,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6123,UBERON:0000155$$6946,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6125,ASCTB-TEMP:mural-granulosa-cell$$6126,AS,CT
ovary,ASCTB-TEMP:dominance-antral-follicle$$6125,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6511,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6125,UBERON:0000086$$6513,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6125,UBERON:0000039$$6951,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6125,UBERON:0000155$$6953,AS,AS
ovary,UBERON:0003982$$6127,ASCTB-TEMP:mural-granulosa-cell$$6128,AS,CT
ovary,UBERON:0003982$$6127,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6514,AS,AS
ovary,UBERON:0003982$$6127,UBERON:0000086$$6516,AS,AS
ovary,UBERON:0003982$$6127,UBERON:0000039$$6958,AS,AS
ovary,UBERON:0003982$$6127,UBERON:0000155$$6960,AS,AS
ovary,UBERON:0003981$$6129,CL:0000654$$6130,AS,CT
ovary,UBERON:0003981$$6129,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6131,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6132,CL:0000654$$6133,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6132,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6134,AS,CT
ovary,UBERON:0000035$$6135,CL:0000654$$6136,AS,CT
ovary,UBERON:0000035$$6135,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6137,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6138,CL:0000654$$6139,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6138,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6140,AS,CT
ovary,UBERON:0000036$$6141,CL:0000654$$6142,AS,CT
ovary,UBERON:0000036$$6141,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6143,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6144,CL:0000654$$6145,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6144,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6146,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6147,ASCTB-TEMP:mural-granulosa-cell$$6148,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6147,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6539,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6147,UBERON:0000086$$6541,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6147,UBERON:0000039$$6965,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6147,UBERON:0000155$$6967,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6149,ASCTB-TEMP:mural-granulosa-cell$$6150,AS,CT
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6149,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6542,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6149,UBERON:0000086$$6544,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6149,UBERON:0000039$$6972,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6149,UBERON:0000155$$6974,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6151,ASCTB-TEMP:mural-granulosa-cell$$6152,AS,CT
ovary,ASCTB-TEMP:selection-antral-follicle$$6151,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6545,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6151,UBERON:0000086$$6547,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6151,UBERON:0000039$$6979,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6151,UBERON:0000155$$6981,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6153,ASCTB-TEMP:mural-granulosa-cell$$6154,AS,CT
ovary,ASCTB-TEMP:dominance-antral-follicle$$6153,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6548,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6153,UBERON:0000086$$6550,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6153,UBERON:0000039$$6986,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6153,UBERON:0000155$$6988,AS,AS
ovary,UBERON:0003982$$6155,ASCTB-TEMP:mural-granulosa-cell$$6156,AS,CT
ovary,UBERON:0003982$$6155,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6551,AS,AS
ovary,UBERON:0003982$$6155,UBERON:0000086$$6553,AS,AS
ovary,UBERON:0003982$$6155,UBERON:0000039$$6993,AS,AS
ovary,UBERON:0003982$$6155,UBERON:0000155$$6995,AS,AS
ovary,UBERON:0003981$$6157,CL:0000654$$6158,AS,CT
ovary,UBERON:0003981$$6157,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6159,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6160,CL:0000654$$6161,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6160,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6162,AS,CT
ovary,UBERON:0000035$$6163,CL:0000654$$6164,AS,CT
ovary,UBERON:0000035$$6163,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6165,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6166,CL:0000654$$6167,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6166,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6168,AS,CT
ovary,UBERON:0000036$$6169,CL:0000654$$6170,AS,CT
ovary,UBERON:0000036$$6169,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6171,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6172,CL:0000654$$6173,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6172,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6174,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6175,ASCTB-TEMP:mural-granulosa-cell$$6176,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6175,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6576,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6175,UBERON:0000086$$6578,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6175,UBERON:0000039$$7000,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6175,UBERON:0000155$$7002,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6177,ASCTB-TEMP:mural-granulosa-cell$$6178,AS,CT
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6177,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6579,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6177,UBERON:0000086$$6581,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6177,UBERON:0000039$$7007,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6177,UBERON:0000155$$7009,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6179,ASCTB-TEMP:mural-granulosa-cell$$6180,AS,CT
ovary,ASCTB-TEMP:selection-antral-follicle$$6179,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6582,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6179,UBERON:0000086$$6584,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6179,UBERON:0000039$$7014,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6179,UBERON:0000155$$7016,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6181,ASCTB-TEMP:mural-granulosa-cell$$6182,AS,CT
ovary,ASCTB-TEMP:dominance-antral-follicle$$6181,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6585,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6181,UBERON:0000086$$6587,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6181,UBERON:0000039$$7021,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6181,UBERON:0000155$$7023,AS,AS
ovary,UBERON:0003982$$6183,ASCTB-TEMP:mural-granulosa-cell$$6184,AS,CT
ovary,UBERON:0003982$$6183,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6588,AS,AS
ovary,UBERON:0003982$$6183,UBERON:0000086$$6590,AS,AS
ovary,UBERON:0003982$$6183,UBERON:0000039$$7028,AS,AS
ovary,UBERON:0003982$$6183,UBERON:0000155$$7030,AS,AS
ovary,UBERON:0003981$$6185,CL:0000654$$6186,AS,CT
ovary,UBERON:0003981$$6185,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6187,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6188,CL:0000654$$6189,AS,CT
ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6188,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6190,AS,CT
ovary,UBERON:0000035$$6191,CL:0000654$$6192,AS,CT
ovary,UBERON:0000035$$6191,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6193,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6194,CL:0000654$$6195,AS,CT
ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle$$6194,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6196,AS,CT
ovary,UBERON:0000036$$6197,CL:0000654$$6198,AS,CT
ovary,UBERON:0000036$$6197,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6199,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6200,CL:0000654$$6201,AS,CT
ovary,ASCTB-TEMP:multilayer-ovarian-follicle$$6200,ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6202,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6203,ASCTB-TEMP:mural-granulosa-cell$$6204,AS,CT
ovary,ASCTB-TEMP:early-antral-follicle$$6203,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6613,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6203,UBERON:0000086$$6615,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6203,UBERON:0000039$$7035,AS,AS
ovary,ASCTB-TEMP:early-antral-follicle$$6203,UBERON:0000155$$7037,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6205,ASCTB-TEMP:mural-granulosa-cell$$6206,AS,CT
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6205,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6616,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6205,UBERON:0000086$$6618,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6205,UBERON:0000039$$7042,AS,AS
ovary,ASCTB-TEMP:pre-selection-antral-follicle$$6205,UBERON:0000155$$7044,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6207,ASCTB-TEMP:mural-granulosa-cell$$6208,AS,CT
ovary,ASCTB-TEMP:selection-antral-follicle$$6207,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6619,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6207,UBERON:0000086$$6621,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6207,UBERON:0000039$$7049,AS,AS
ovary,ASCTB-TEMP:selection-antral-follicle$$6207,UBERON:0000155$$7051,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6209,ASCTB-TEMP:mural-granulosa-cell$$6210,AS,CT
ovary,ASCTB-TEMP:dominance-antral-follicle$$6209,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6622,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6209,UBERON:0000086$$6624,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6209,UBERON:0000039$$7056,AS,AS
ovary,ASCTB-TEMP:dominance-antral-follicle$$6209,UBERON:0000155$$7058,AS,AS
ovary,UBERON:0003982$$6211,ASCTB-TEMP:mural-granulosa-cell$$6212,AS,CT
ovary,UBERON:0003982$$6211,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6625,AS,AS
ovary,UBERON:0003982$$6211,UBERON:0000086$$6627,AS,AS
ovary,UBERON:0003982$$6211,UBERON:0000039$$7063,AS,AS
ovary,UBERON:0003982$$6211,UBERON:0000155$$7065,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex,CL:0000654$$6213,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex,UBERON:0001306,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6214,CL:0000654$$6215,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6214,UBERON:0001306$$7070,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6217,CL:0000654$$6218,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6217,UBERON:0001306$$7073,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6220,CL:0000654$$6221,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6220,UBERON:0001306$$7076,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6223,CL:0000654$$6224,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6223,UBERON:0001306$$7079,AS,AS
ovary,UBERON:0000039,UBERON:0000038,AS,AS
ovary,UBERON:0000155,UBERON:0000156,AS,AS
ovary,UBERON:0000155,UBERON:0000157,AS,AS
ovary,UBERON:0000156,CL:0000503$$6226,AS,CT
ovary,UBERON:0000157,CL:0000503$$6227,AS,CT
ovary,UBERON:0000155$$6228,UBERON:0000156$$6229,AS,AS
ovary,UBERON:0000155$$6228,UBERON:0000157$$6231,AS,AS
ovary,UBERON:0000156$$6229,CL:0000503$$6230,AS,CT
ovary,UBERON:0000157$$6231,CL:0000503$$6232,AS,CT
ovary,UBERON:0000155$$6233,UBERON:0000156$$6234,AS,AS
ovary,UBERON:0000155$$6233,UBERON:0000157$$6236,AS,AS
ovary,UBERON:0000156$$6234,CL:0000503$$6235,AS,CT
ovary,UBERON:0000157$$6236,CL:0000503$$6237,AS,CT
ovary,UBERON:0000155$$6238,UBERON:0000156$$6239,AS,AS
ovary,UBERON:0000155$$6238,UBERON:0000157$$6241,AS,AS
ovary,UBERON:0000156$$6239,CL:0000503$$6240,AS,CT
ovary,UBERON:0000157$$6241,CL:0000503$$6242,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6243,CL:0000654$$6244,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6243,UBERON:0001306$$7082,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6246,CL:0000654$$6247,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6246,UBERON:0001306$$7085,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6249,CL:0000654$$6250,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6249,UBERON:0001306$$7088,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6252,CL:0000654$$6253,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6252,UBERON:0001306$$7091,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6255,CL:0000654$$6256,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6255,UBERON:0001306$$7094,AS,AS
ovary,UBERON:0000039$$6258,UBERON:0000038$$6259,AS,AS
ovary,UBERON:0000155$$6260,UBERON:0000156$$6261,AS,AS
ovary,UBERON:0000155$$6260,UBERON:0000157$$6263,AS,AS
ovary,UBERON:0000156$$6261,CL:0000503$$6262,AS,CT
ovary,UBERON:0000157$$6263,CL:0000503$$6264,AS,CT
ovary,UBERON:0000155$$6265,UBERON:0000156$$6266,AS,AS
ovary,UBERON:0000155$$6265,UBERON:0000157$$6268,AS,AS
ovary,UBERON:0000156$$6266,CL:0000503$$6267,AS,CT
ovary,UBERON:0000157$$6268,CL:0000503$$6269,AS,CT
ovary,UBERON:0000155$$6270,UBERON:0000156$$6271,AS,AS
ovary,UBERON:0000155$$6270,UBERON:0000157$$6273,AS,AS
ovary,UBERON:0000156$$6271,CL:0000503$$6272,AS,CT
ovary,UBERON:0000157$$6273,CL:0000503$$6274,AS,CT
ovary,UBERON:0000155$$6275,UBERON:0000156$$6276,AS,AS
ovary,UBERON:0000155$$6275,UBERON:0000157$$6278,AS,AS
ovary,UBERON:0000156$$6276,CL:0000503$$6277,AS,CT
ovary,UBERON:0000157$$6278,CL:0000503$$6279,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6280,CL:0000654$$6281,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6280,UBERON:0001306$$7097,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6283,CL:0000654$$6284,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6283,UBERON:0001306$$7100,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6286,CL:0000654$$6287,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6286,UBERON:0001306$$7103,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6289,CL:0000654$$6290,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6289,UBERON:0001306$$7106,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6292,CL:0000654$$6293,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6292,UBERON:0001306$$7109,AS,AS
ovary,UBERON:0000039$$6295,UBERON:0000038$$6296,AS,AS
ovary,UBERON:0000155$$6297,UBERON:0000156$$6298,AS,AS
ovary,UBERON:0000155$$6297,UBERON:0000157$$6300,AS,AS
ovary,UBERON:0000156$$6298,CL:0000503$$6299,AS,CT
ovary,UBERON:0000157$$6300,CL:0000503$$6301,AS,CT
ovary,UBERON:0000155$$6302,UBERON:0000156$$6303,AS,AS
ovary,UBERON:0000155$$6302,UBERON:0000157$$6305,AS,AS
ovary,UBERON:0000156$$6303,CL:0000503$$6304,AS,CT
ovary,UBERON:0000157$$6305,CL:0000503$$6306,AS,CT
ovary,UBERON:0000155$$6307,UBERON:0000156$$6308,AS,AS
ovary,UBERON:0000155$$6307,UBERON:0000157$$6310,AS,AS
ovary,UBERON:0000156$$6308,CL:0000503$$6309,AS,CT
ovary,UBERON:0000157$$6310,CL:0000503$$6311,AS,CT
ovary,UBERON:0000155$$6312,UBERON:0000156$$6313,AS,AS
ovary,UBERON:0000155$$6312,UBERON:0000157$$6315,AS,AS
ovary,UBERON:0000156$$6313,CL:0000503$$6314,AS,CT
ovary,UBERON:0000157$$6315,CL:0000503$$6316,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6317,CL:0000654$$6318,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6317,UBERON:0001306$$7112,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6320,CL:0000654$$6321,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6320,UBERON:0001306$$7115,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6323,CL:0000654$$6324,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6323,UBERON:0001306$$7118,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6326,CL:0000654$$6327,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6326,UBERON:0001306$$7121,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6329,CL:0000654$$6330,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6329,UBERON:0001306$$7124,AS,AS
ovary,UBERON:0000039$$6332,UBERON:0000038$$6333,AS,AS
ovary,UBERON:0000155$$6334,UBERON:0000156$$6335,AS,AS
ovary,UBERON:0000155$$6334,UBERON:0000157$$6337,AS,AS
ovary,UBERON:0000156$$6335,CL:0000503$$6336,AS,CT
ovary,UBERON:0000157$$6337,CL:0000503$$6338,AS,CT
ovary,UBERON:0000155$$6339,UBERON:0000156$$6340,AS,AS
ovary,UBERON:0000155$$6339,UBERON:0000157$$6342,AS,AS
ovary,UBERON:0000156$$6340,CL:0000503$$6341,AS,CT
ovary,UBERON:0000157$$6342,CL:0000503$$6343,AS,CT
ovary,UBERON:0000155$$6344,UBERON:0000156$$6345,AS,AS
ovary,UBERON:0000155$$6344,UBERON:0000157$$6347,AS,AS
ovary,UBERON:0000156$$6345,CL:0000503$$6346,AS,CT
ovary,UBERON:0000157$$6347,CL:0000503$$6348,AS,CT
ovary,UBERON:0000155$$6349,UBERON:0000156$$6350,AS,AS
ovary,UBERON:0000155$$6349,UBERON:0000157$$6352,AS,AS
ovary,UBERON:0000156$$6350,CL:0000503$$6351,AS,CT
ovary,UBERON:0000157$$6352,CL:0000503$$6353,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6354,CL:0000654$$6355,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6354,UBERON:0001306$$7127,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6357,CL:0000654$$6358,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6357,UBERON:0001306$$7130,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6360,CL:0000654$$6361,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6360,UBERON:0001306$$7133,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6363,CL:0000654$$6364,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6363,UBERON:0001306$$7136,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6366,CL:0000654$$6367,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6366,UBERON:0001306$$7139,AS,AS
ovary,UBERON:0000039$$6369,UBERON:0000038$$6370,AS,AS
ovary,UBERON:0000155$$6371,UBERON:0000156$$6372,AS,AS
ovary,UBERON:0000155$$6371,UBERON:0000157$$6374,AS,AS
ovary,UBERON:0000156$$6372,CL:0000503$$6373,AS,CT
ovary,UBERON:0000157$$6374,CL:0000503$$6375,AS,CT
ovary,UBERON:0000155$$6376,UBERON:0000156$$6377,AS,AS
ovary,UBERON:0000155$$6376,UBERON:0000157$$6379,AS,AS
ovary,UBERON:0000156$$6377,CL:0000503$$6378,AS,CT
ovary,UBERON:0000157$$6379,CL:0000503$$6380,AS,CT
ovary,UBERON:0000155$$6381,UBERON:0000156$$6382,AS,AS
ovary,UBERON:0000155$$6381,UBERON:0000157$$6384,AS,AS
ovary,UBERON:0000156$$6382,CL:0000503$$6383,AS,CT
ovary,UBERON:0000157$$6384,CL:0000503$$6385,AS,CT
ovary,UBERON:0000155$$6386,UBERON:0000156$$6387,AS,AS
ovary,UBERON:0000155$$6386,UBERON:0000157$$6389,AS,AS
ovary,UBERON:0000156$$6387,CL:0000503$$6388,AS,CT
ovary,UBERON:0000157$$6389,CL:0000503$$6390,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6391,CL:0000654$$6392,AS,CT
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6391,UBERON:0001306$$7142,AS,AS
ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6394,CL:0000654$$6395,AS,CT
